CP (Province code),CD (District code),CUUS (Unique code of health unit),Latitude,Longitude,CT (Territorial Code),CMB (Code coming from Basic Module),US (Health unit name),CC (Health unit classification code),"CNE (Statistical nucleus code, where data are sent)",FID,CLASSIFICATION,ADMIN1NAME,ADMIN1CODE,ADMIN2NAMES,ADMIN2CODE
4,8,US-MOZ-00579,-16.2186,36.9364,1040812,1040812,Mungulune,12,NU-096,383,Centro de Saúde Rural II,Zambézia,MZ011,Lugela,MZ011408
4,8,US-MOZ-00580,-16.2178,37.0011,1040816,1040816,Mucubi,12,NU-096,384,Centro de Saúde Rural II,Zambézia,MZ011,Lugela,MZ011408
4,8,US-MOZ-00581,-16.369126,36.781953,1040836,1040836,Mulide,12,NU-096,385,Centro de Saúde Rural II,Zambézia,MZ011,Lugela,MZ011408
4,8,US-MOZ-00582,-16.5927,36.9723,1040807,1040807,Munhamade,12,NU-096,386,Centro de Saúde Rural II,Zambézia,MZ011,Lugela,MZ011408
4,8,US-MOZ-00583,-16.7503,36.943,1040808,1040808,Namagoa,12,NU-096,387,Centro de Saúde Rural II,Zambézia,MZ011,Lugela,MZ011408
4,8,US-MOZ-00584,-16.367,36.5153,1040815,1040815,Tacuane,12,NU-096,388,Centro de Saúde Rural II,Zambézia,MZ011,Lugela,MZ011408
4,9,US-MOZ-00585,-17.6092,37.3972,1040915,1040915,Vila-Valdez,12,NU-095,389,Centro de Saúde Rural II,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00586,-17.3092,37.9742,1040917,1040917,Gurai,12,NU-095,390,Centro de Saúde Rural II,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00587,-16.982246,37.07785,1040918,1040918,Ilha De Idugo,12,NU-095,391,Centro de Saúde Rural II,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00588,-17.4295,37.5695,1040919,1040919,Mugaua,13,NU-095,392,Posto de Saúde,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00589,-17.2306,37.7764,1040920,1040920,Missal,13,NU-095,393,Posto de Saúde,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00590,-17.181588,37.468141,1040937,1040937,Moneia,13,NU-095,394,Posto de Saúde,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00591,-17.181605,37.468141,1040913,1040913,Cariua,12,NU-095,395,Centro de Saúde Rural II,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00592,-17.052236,37.716101,1040936,1040936,Mapira,13,NU-095,396,Posto de Saúde,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00593,-17.2636,37.8936,1040912,1040912,Tapata,12,NU-095,397,Centro de Saúde Rural II,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00594,-17.4383,37.2855,1040911,1040911,Nante,12,NU-095,398,Centro de Saúde Rural II,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00595,-16.8972,37.8972,1040910,1040910,Mocubela,12,NU-095,399,Centro de Saúde Rural II,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00596,-17.5877,37.4817,1040909,1040909,Matacurro,12,NU-095,400,Centro de Saúde Rural II,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00597,-17.5206,37.5514,1040908,1040908,Mabala,12,NU-095,401,Centro de Saúde Rural II,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00598,-17.3094,37.5089,1040906,1040906,Maganja Da Costa,6,NU-095,402,Hospital Distrital,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00599,-17.33,37.1997,1040916,1040916,Alto Mutola,12,NU-095,403,Centro de Saúde Rural II,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00600,-17.207623,37.312833,1040907,1040907,Bajone,13,NU-095,404,Posto de Saúde,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00601,-17.162452,37.749487,1040961,1040961,Muzo,12,NU-095,102,Centro de Saúde Rural II,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00602,-16.767,37.5958,1040914,1040914,Maneia,12,NU-095,103,Centro de Saúde Rural II,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,9,US-MOZ-00603,-17.189871,37.730629,1040962,010409?,Naico,12,NU-095,104,Centro de Saúde Rural II,Zambézia,MZ011,Maganja Da Costa,MZ011409
4,10,US-MOZ-00604,-16.2175,35.6259,1041013,1041013,Vulalo,13,NU-094,105,Posto de Saúde,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00605,-16.0981,35.7814,1041000,1041000,Milange-Sede,12,NU-094,106,Centro de Saúde Rural II,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00606,-16.0986,35.7692,1041006,1041006,Milange,12,NU-094,107,Centro de Saúde Rural II,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00607,-16.0564,36.0289,1041007,1041007,Carico,12,NU-094,108,Centro de Saúde Rural II,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00608,-15.4875,35.8875,1041008,1041008,Cazimbe,12,NU-094,109,Centro de Saúde Rural II,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00609,-15.7759,36.0164,1041009,1041009,Corromana,12,NU-094,110,Centro de Saúde Rural II,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00610,-16.2173,35.4795,1041010,1041010,Majaua,12,NU-094,111,Centro de Saúde Rural II,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00611,-16.2103,35.7997,1041012,1041012,Tengua,12,NU-094,112,Centro de Saúde Rural II,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00612,-16.4491,36.0464,1041014,1041014,Liciro,12,NU-094,113,Centro de Saúde Rural II,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00613,-16.4386,35.4997,1041015,1041015,Mongue,12,NU-094,114,Centro de Saúde Rural II,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00614,-16.1684,35.4533,1041016,1041016,Dachudua,12,NU-094,115,Centro de Saúde Rural II,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00615,-16.096938,35.772075,1041017,1041017,Nambuzi,13,NU-094,116,Posto de Saúde,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00616,-16.096827,35.772027,1041065,1041065,Molumbo,12,NU-094,117,Centro de Saúde Rural II,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00617,-16.13153,35.868778,1041067,1041067,Sabelua,12,NU-094,118,Centro de Saúde Rural II,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00618,-15.4869,36.2714,1041011,1041011,Dulanha,12,NU-094,119,Centro de Saúde Rural II,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00619,-16.096943,35.772075,1041068,010410?,Nantuto,12,NU-094,120,Centro de Saúde Rural II,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00620,-16.096979,35.772075,1041069,010410?,Missiasse/Malua,12,NU-094,121,Centro de Saúde Rural II,Zambézia,MZ011,Milange,MZ011410
4,10,US-MOZ-00621,-16.096343,35.772075,1041070,010410?,Namucumua,12,NU-094,122,Centro de Saúde Rural II,Zambézia,MZ011,Milange,MZ011410
4,11,US-MOZ-00622,-16.850494,36.983332,1041136,1041136,Muanaco,9,NU-087,123,Centro de Saúde Urbano B,Zambézia,MZ011,Mocuba,MZ011411
4,11,US-MOZ-00623,-16.842377,36.972036,1041111,1041111,P.Ucerra (Privado),12,NU-087,124,Centro de Saúde Rural II,Zambézia,MZ011,Mocuba,MZ011411
4,11,US-MOZ-00624,-16.8389,36.9799,1041106,1041106,Mocuba,12,NU-087,125,Centro de Saúde Rural II,Zambézia,MZ011,Mocuba,MZ011411
4,11,US-MOZ-00625,-16.8806,37.0097,1041107,1041107,Mocuba Sisal,12,NU-087,126,Centro de Saúde Rural II,Zambézia,MZ011,Mocuba,MZ011411
4,11,US-MOZ-00626,-16.5173,37.1673,1041108,1041108,Mugeba,12,NU-087,127,Centro de Saúde Rural II,Zambézia,MZ011,Mocuba,MZ011411
4,11,US-MOZ-00627,-17.1195,36.9706,1041118,1041118,Nhaluanda,12,NU-087,128,Centro de Saúde Rural II,Zambézia,MZ011,Mocuba,MZ011411
4,11,US-MOZ-00628,-17.0025,36.7706,1041110,1041110,Caiave,12,NU-087,129,Centro de Saúde Rural II,Zambézia,MZ011,Mocuba,MZ011411
4,11,US-MOZ-00629,-16.6877,37.2375,1041112,1041112,Muloe,12,NU-087,130,Centro de Saúde Rural II,Zambézia,MZ011,Mocuba,MZ011411
4,11,US-MOZ-00630,-16.6447,36.3211,1041114,1041114,Alto-Benfica,12,NU-087,131,Centro de Saúde Rural II,Zambézia,MZ011,Mocuba,MZ011411
4,11,US-MOZ-00631,-16.6922,37.3714,1041109,1041109,Muaquiua,12,NU-087,132,Centro de Saúde Rural II,Zambézia,MZ011,Mocuba,MZ011411
4,11,US-MOZ-00632,-16.5575,37.2925,1041113,1041113,Intome,12,NU-087,133,Centro de Saúde Rural II,Zambézia,MZ011,Mocuba,MZ011411
4,11,US-MOZ-00633,-16.850494,36.9831,1041137,1041137,16 De Junho,9,NU-087,134,Centro de Saúde Urbano B,Zambézia,MZ011,Mocuba,MZ011411
4,11,US-MOZ-00634,-16.8003,36.5792,1041116,1041116,Namanjavira,12,NU-087,135,Centro de Saúde Rural II,Zambézia,MZ011,Mocuba,MZ011411
4,11,US-MOZ-00635,-17.1466,36.9372,1041117,1041117,Munhiba,12,NU-087,136,Centro de Saúde Rural II,Zambézia,MZ011,Mocuba,MZ011411
4,11,US-MOZ-00636,-16.846089,36.979116,1041119,1041119,Mogogodo,12,NU-087,137,Centro de Saúde Rural II,Zambézia,MZ011,Mocuba,MZ011411
4,11,US-MOZ-00637,-16.8406,36.9875,1041100,1041100,Mocuba,6,NU-087,138,Hospital Distrital,Zambézia,MZ011,Mocuba,MZ011411
4,11,US-MOZ-00638,-16.842425,36.972036,1041120,010411?,Samora Machel,9,NU-087,139,Centro de Saúde Urbano B,Zambézia,MZ011,Mocuba,MZ011411
4,12,US-MOZ-00639,-17.980116,35.715,1041213,1041213,Noere,9,NU-092,140,Centro de Saúde Urbano B,Zambézia,MZ011,Mopeia,MZ011412
4,12,US-MOZ-00640,-17.7847,35.4058,1041206,1041206,Chimuara,13,NU-092,141,Posto de Saúde,Zambézia,MZ011,Mopeia,MZ011412
4,12,US-MOZ-00641,-17.980115,35.715,1041236,1041236,8 De Março,9,NU-092,142,Centro de Saúde Urbano B,Zambézia,MZ011,Mopeia,MZ011412
4,12,US-MOZ-00642,-17.980109,35.715,1041211,1041211,Nhacatundo,13,NU-092,143,Posto de Saúde,Zambézia,MZ011,Mopeia,MZ011412
4,12,US-MOZ-00643,-17.583921,36.01607,1041210,1041210,Posto Campo,9,NU-092,144,Centro de Saúde Urbano B,Zambézia,MZ011,Mopeia,MZ011412
4,12,US-MOZ-00644,-17.9795,35.7128,1041209,1041209,Mopeia-Sede,9,NU-092,145,Centro de Saúde Urbano B,Zambézia,MZ011,Mopeia,MZ011412
4,12,US-MOZ-00645,-17.6905,35.6661,1041207,1041207,Gulamo,13,NU-092,146,Posto de Saúde,Zambézia,MZ011,Mopeia,MZ011412
4,12,US-MOZ-00646,-17.897319,35.667244,1041237,1041237,Catale,9,NU-092,147,Centro de Saúde Urbano B,Zambézia,MZ011,Mopeia,MZ011412
4,12,US-MOZ-00647,-17.5278,36.2964,1041208,1041208,Lua-Lua,9,NU-092,148,Centro de Saúde Urbano B,Zambézia,MZ011,Mopeia,MZ011412
4,12,US-MOZ-00648,-17.980243,35.715,1041214,010412?,Nzanza,12,NU-092,149,Centro de Saúde Rural II,Zambézia,MZ011,Mopeia,MZ011412
4,13,US-MOZ-00649,-17.0931,35.7224,1041340,1041340,Muandiua,12,NU-091,150,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00650,-17.2047,35.7803,1041312,1041312,Mepinha,12,NU-091,151,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00651,-17.3592,35.3542,1041313,1041313,Pinda,12,NU-091,152,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00652,-17.6161,35.5234,1041314,1041314,Sabe,12,NU-091,153,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00653,-16.6933,35.3497,1041315,1041315,Chire,12,NU-091,154,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00654,-16.89972,35.740693,1041336,1041336,Morrumbala,6,NU-091,155,Hospital Distrital,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00655,-17.1416,35.3217,1041311,1041311,Megaza,12,NU-091,156,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00656,-16.899815,35.740694,1041358,1041358,Fabrica,12,NU-091,157,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00657,-17.2411,35.8405,1041317,1041317,Djasse,12,NU-091,158,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00658,-17.3181,35.9553,1041310,1041310,Guerissa,12,NU-091,159,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00659,-16.899824,35.740692,1041362,1041362,Muerra,12,NU-091,160,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00660,-16.899755,35.740687,1041363,1041363,Chilomo,12,NU-091,161,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00661,-16.899756,35.740686,1041359,1041359,Mecaula,12,NU-091,162,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00662,-17.4156,35.6111,1041307,1041307,Boroma,12,NU-091,163,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00663,-16.9681,36.1181,1041309,1041309,Derre,12,NU-091,164,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00664,-17.3278,35.577,1041306,1041306,Morrumbala,12,NU-091,165,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00665,-16.647803,36.209673,1041399,1041399,Machindo,12,NU-091,166,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00666,-17.2571,35.6241,1041308,1041308,Cumbapo,12,NU-091,167,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00667,-17.016156,35.701151,1041316,010413?,Gaute,12,NU-091,168,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,13,US-MOZ-00668,-17.108999,35.760025,1041325,010413?,Reis,12,NU-091,169,Centro de Saúde Rural II,Zambézia,MZ011,Morrumbala,MZ011413
4,14,US-MOZ-00669,-17.2281,37.0247,1041409,1041409,Malei,12,NU-090,170,Centro de Saúde Rural II,Zambézia,MZ011,Namacurra,MZ011414
4,14,US-MOZ-00670,-17.5753,37.1589,1041418,1041418,Mugubia,12,NU-090,171,Centro de Saúde Rural II,Zambézia,MZ011,Namacurra,MZ011414
4,14,US-MOZ-00671,-17.513774,37.040034,1041417,1041417,Muceliua,12,NU-090,172,Centro de Saúde Rural II,Zambézia,MZ011,Namacurra,MZ011414
4,14,US-MOZ-00672,-17.5594,36.9377,1041416,1041416,Mutange,13,NU-090,173,Posto de Saúde,Zambézia,MZ011,Namacurra,MZ011414
4,14,US-MOZ-00673,-17.4094,37.1192,1041415,1041415,Muebele,12,NU-090,174,Centro de Saúde Rural II,Zambézia,MZ011,Namacurra,MZ011414
4,14,US-MOZ-00674,-17.64,37.2717,1041414,1041414,Mbawa,12,NU-090,175,Centro de Saúde Rural II,Zambézia,MZ011,Namacurra,MZ011414
4,14,US-MOZ-00675,-17.6355,37.1217,1041410,1041410,Mexixine,12,NU-090,176,Centro de Saúde Rural II,Zambézia,MZ011,Namacurra,MZ011414
4,14,US-MOZ-00676,-17.4823,37.1997,1041407,1041407,Furquia,13,NU-090,177,Posto de Saúde,Zambézia,MZ011,Namacurra,MZ011414
4,14,US-MOZ-00677,-17.7153,37.1925,1041408,1041408,Cd De Macuse,11,NU-090,178,Centro de Saúde Rural I,Zambézia,MZ011,Namacurra,MZ011414
4,14,US-MOZ-00678,-17.3189,37.052,1041411,1041411,Naciaia,13,NU-090,179,Posto de Saúde,Zambézia,MZ011,Namacurra,MZ011414
4,14,US-MOZ-00679,-17.4944,37.0265,1041406,1041406,Namacurra-Sede,11,NU-090,180,Centro de Saúde Rural I,Zambézia,MZ011,Namacurra,MZ011414
4,15,US-MOZ-00680,-15.7491,36.7891,1041506,1041506,Regone,12,NU-089,181,Centro de Saúde Rural II,Zambézia,MZ011,Namarroi,MZ011415
4,15,US-MOZ-00681,-15.9539,36.8658,1041507,1041507,Namorroi-Sede,11,NU-089,182,Centro de Saúde Rural I,Zambézia,MZ011,Namarroi,MZ011415
4,15,US-MOZ-00682,-16.0725,36.9926,1041508,1041508,Mutepua,12,NU-089,183,Centro de Saúde Rural II,Zambézia,MZ011,Namarroi,MZ011415
4,15,US-MOZ-00683,-15.9748,37.0439,1041509,1041509,Marea,12,NU-089,184,Centro de Saúde Rural II,Zambézia,MZ011,Namarroi,MZ011415
4,15,US-MOZ-00684,-16.0883,36.9592,1041510,1041510,Lipale,12,NU-089,185,Centro de Saúde Rural II,Zambézia,MZ011,Namarroi,MZ011415
4,15,US-MOZ-00685,-15.8717,37.0223,1041511,1041511,Mutatala,12,NU-089,186,Centro de Saúde Rural II,Zambézia,MZ011,Namarroi,MZ011415
4,15,US-MOZ-00686,-16.11528,37.0789,1041512,1041512,Mudine,12,NU-089,187,Centro de Saúde Rural II,Zambézia,MZ011,Namarroi,MZ011415
4,15,US-MOZ-00687,-15.832736,36.695727,1041513,1041513,Rumala,12,NU-089,188,Centro de Saúde Rural II,Zambézia,MZ011,Namarroi,MZ011415
4,16,US-MOZ-00688,-17.7786,37.0586,1041615,1041615,Varela,12,NU-088,189,Centro de Saúde Rural II,Zambézia,MZ011,Nicoadala,MZ011416
4,16,US-MOZ-00689,-17.6031,36.8195,1041614,1041614,Nicoadala-Sede,11,NU-088,191,Centro de Saúde Rural I,Zambézia,MZ011,Nicoadala,MZ011416
4,16,US-MOZ-00690,-17.596767,36.757655,1041620,1041620,Domela,12,NU-088,192,Centro de Saúde Rural II,Zambézia,MZ011,Nicoadala,MZ011416
4,16,US-MOZ-00691,-17.593243,36.741639,1041618,1041618,Amorro,12,NU-088,193,Centro de Saúde Rural II,Zambézia,MZ011,Nicoadala,MZ011416
4,16,US-MOZ-00692,-17.578632,36.815613,1041636,1041636,Estação Malanha,12,NU-088,194,Centro de Saúde Rural II,Zambézia,MZ011,Nicoadala,MZ011416
4,16,US-MOZ-00693,-17.7022,37.0097,1041612,1041612,Marrongane,13,NU-088,195,Posto de Saúde,Zambézia,MZ011,Nicoadala,MZ011416
4,16,US-MOZ-00694,-17.588287,36.695557,1041611,1041611,Maquival Sede,12,NU-088,196,Centro de Saúde Rural II,Zambézia,MZ011,Nicoadala,MZ011416
4,16,US-MOZ-00695,-17.7311,37.0756,1041610,1041610,Maquival-Rio,12,NU-088,197,Centro de Saúde Rural II,Zambézia,MZ011,Nicoadala,MZ011416
4,16,US-MOZ-00696,-17.5811,36.6958,1041609,1041609,Licuar,12,NU-088,198,Centro de Saúde Rural II,Zambézia,MZ011,Nicoadala,MZ011416
4,16,US-MOZ-00697,-17.7003,37.1131,1041608,1041608,Longe,12,NU-088,199,Centro de Saúde Rural II,Zambézia,MZ011,Nicoadala,MZ011416
4,16,US-MOZ-00698,-17.9358,36.9433,1041607,1041607,Inhangulue,12,NU-088,200,Centro de Saúde Rural II,Zambézia,MZ011,Nicoadala,MZ011416
4,16,US-MOZ-00699,-17.7847,36.8106,1041606,1041606,Ilalane,12,NU-088,201,Centro de Saúde Rural II,Zambézia,MZ011,Nicoadala,MZ011416
4,16,US-MOZ-00700,-17.7855,36.9067,1041613,1041613,Namacata,12,NU-088,202,Centro de Saúde Rural II,Zambézia,MZ011,Nicoadala,MZ011416
4,16,US-MOZ-00701,-17.5142,36.8427,1041617,1041617,Quinta Girassol,12,NU-088,603,Centro de Saúde Rural II,Zambézia,MZ011,Nicoadala,MZ011416
4,16,US-MOZ-00702,-17.610661,36.675164,1041619,010416?,Madal,12,NU-088,703,Centro de Saúde Rural II,Zambézia,MZ011,Nicoadala,MZ011416
4,17,US-MOZ-00703,-16.8944,38.2916,1041711,1041711,Mulela,12,NU-093,804,Centro de Saúde Rural II,Zambézia,MZ011,Pebane,MZ011417
4,17,US-MOZ-00704,-16.9927,38.4814,1041712,1041712,Muligode,12,NU-093,805,Centro de Saúde Rural II,Zambézia,MZ011,Pebane,MZ011417
4,17,US-MOZ-00705,-16.7889,38.8723,1041713,1041713,Naburi,12,NU-093,806,Centro de Saúde Rural II,Zambézia,MZ011,Pebane,MZ011417
4,17,US-MOZ-00706,-17.2667,38.1433,1041715,1041715,7 De Abril,12,NU-093,807,Centro de Saúde Rural II,Zambézia,MZ011,Pebane,MZ011417
4,17,US-MOZ-00707,-16.9673,38.0494,1041716,1041716,Impaca,12,NU-093,808,Centro de Saúde Rural II,Zambézia,MZ011,Pebane,MZ011417
4,17,US-MOZ-00708,-16.8942,39.0668,1041717,1041717,Tomea,12,NU-093,809,Centro de Saúde Rural II,Zambézia,MZ011,Pebane,MZ011417
4,17,US-MOZ-00709,-16.8248,38.5036,1041709,1041709,Malema,12,NU-093,810,Centro de Saúde Rural II,Zambézia,MZ011,Pebane,MZ011417
4,17,US-MOZ-00710,-16.690621,38.679702,1041737,1041737,Alto Maganha,12,NU-093,811,Centro de Saúde Rural II,Zambézia,MZ011,Pebane,MZ011417
4,17,US-MOZ-00711,-17.1519,38.2792,1041757,1041757,Pele-Pele,12,NU-093,812,Centro de Saúde Rural II,Zambézia,MZ011,Pebane,MZ011417
4,17,US-MOZ-00712,-17.2745,38.1781,1041706,1041706,Pebane-Sede,11,NU-093,813,Centro de Saúde Rural I,Zambézia,MZ011,Pebane,MZ011417
4,17,US-MOZ-00713,-16.537682,38.417894,1041736,1041736,Txalalane,12,NU-093,814,Centro de Saúde Rural II,Zambézia,MZ011,Pebane,MZ011417
4,17,US-MOZ-00714,-17.0298,38.067,1041707,1041707,Cutal,13,NU-093,815,Posto de Saúde,Zambézia,MZ011,Pebane,MZ011417
4,17,US-MOZ-00715,-17.1173,38.1303,1041708,1041708,Magiga,12,NU-093,816,Centro de Saúde Rural II,Zambézia,MZ011,Pebane,MZ011417
5,1,US-MOZ-00716,-16.1298,33.4955,1050119,1050119,Déguè,12,NU-075,817,Centro de Saúde Rural II,Tete,MZ010,Cidade De Tete,MZ010501
5,1,US-MOZ-00717,-16.1717,33.5933,1050111,1050111,Nº 3 - Bairro Manyanga,9,NU-075,818,Centro de Saúde Urbano B,Tete,MZ010,Cidade De Tete,MZ010501
5,1,US-MOZ-00718,-16.166702,33.600001,1050122,1050122,Sos,12,NU-075,819,Centro de Saúde Rural II,Tete,MZ010,Cidade De Tete,MZ010501
5,1,US-MOZ-00719,-16.168691,33.6,1050121,1050121,Mufa-Boroma,12,NU-075,820,Centro de Saúde Rural II,Tete,MZ010,Cidade De Tete,MZ010501
5,1,US-MOZ-00720,-16.1525,33.5839,1050100,1050100,Hospital Provincial De Tete,3,NU-075,821,Hospital Provincial,Tete,MZ010,Cidade De Tete,MZ010501
5,1,US-MOZ-00721,-16.172891,33.595005,1050118,1050118,Cadeia,13,NU-075,822,Posto de Saúde,Tete,MZ010,Cidade De Tete,MZ010501
5,1,US-MOZ-00722,-16.1477,33.5786,1050109,1050109,Nº 1 - Bairro Magaia,9,NU-075,823,Centro de Saúde Urbano B,Tete,MZ010,Cidade De Tete,MZ010501
5,1,US-MOZ-00723,-16.169481,33.599803,1050108,1050108,Boroma,12,NU-075,824,Centro de Saúde Rural II,Tete,MZ010,Cidade De Tete,MZ010501
5,1,US-MOZ-00724,-16.157245,33.606449,1050107,1050107,Matundo,12,NU-075,825,Centro de Saúde Rural II,Tete,MZ010,Cidade De Tete,MZ010501
5,1,US-MOZ-00725,-16.1586,33.5656,1050106,1050106,Nº 4 - Bairro Muthemba,8,NU-075,826,Centro de Saúde Urbano A,Tete,MZ010,Cidade De Tete,MZ010501
5,1,US-MOZ-00726,-16.2022,33.5994,1050120,1050120,M'Padue,12,NU-075,827,Centro de Saúde Rural II,Tete,MZ010,Cidade De Tete,MZ010501
5,1,US-MOZ-00727,-16.143,33.6086,1050110,1050110,Nº 2 - Bairro Matundo,8,NU-075,828,Centro de Saúde Urbano A,Tete,MZ010,Cidade De Tete,MZ010501
5,1,US-MOZ-00728,-16.143575,33.584357,1050123,010501?,Cachembe,12,NU-075,829,Centro de Saúde Rural II,Tete,MZ010,Cidade De Tete,MZ010501
5,1,US-MOZ-00729,-16.130668,33.554836,1050124,010501?,Marara,12,NU-075,830,Centro de Saúde Rural II,Tete,MZ010,Cidade De Tete,MZ010501
5,1,US-MOZ-00730,-16.169387,33.614178,1050125,010501?,M'Saua,12,NU-075,831,Centro de Saúde Rural II,Tete,MZ010,Cidade De Tete,MZ010501
5,1,US-MOZ-00731,-16.185492,33.603695,1050126,010501?,Matambo,12,NU-075,832,Centro de Saúde Rural II,Tete,MZ010,Cidade De Tete,MZ010501
5,1,US-MOZ-00732,-16.176963,33.608296,1050127,010501?,M'Palamabue,12,NU-075,833,Centro de Saúde Rural II,Tete,MZ010,Cidade De Tete,MZ010501
5,2,US-MOZ-00733,-14.5739,34.3058,1050213,1050213,Vila Velha,12,NU-073,834,Centro de Saúde Rural II,Tete,MZ010,Angonia,MZ010502
5,2,US-MOZ-00734,-14.6083,33.8561,1050214,1050214,Mpandula,12,NU-073,835,Centro de Saúde Rural II,Tete,MZ010,Angonia,MZ010502
5,2,US-MOZ-00735,-14.7231,34.3631,1050200,1050200,Ulónguè,5,NU-073,836,Hospital Rural,Tete,MZ010,Angonia,MZ010502
5,2,US-MOZ-00736,-14.5306,34.0855,1050207,1050207,Dómue,11,NU-073,837,Centro de Saúde Rural I,Tete,MZ010,Angonia,MZ010502
5,2,US-MOZ-00737,-14.7714,34.2792,1050208,1050208,Chimwala,12,NU-073,838,Centro de Saúde Rural II,Tete,MZ010,Angonia,MZ010502
5,2,US-MOZ-00738,-14.4922,34.1617,1050212,1050212,Seze,12,NU-073,839,Centro de Saúde Rural II,Tete,MZ010,Angonia,MZ010502
5,2,US-MOZ-00739,-14.8495,34.5278,1050209,1050209,Fonte Boa,12,NU-073,840,Centro de Saúde Rural II,Tete,MZ010,Angonia,MZ010502
5,2,US-MOZ-00740,-14.5547,34.2386,1050210,1050210,Lifidzi,12,NU-073,841,Centro de Saúde Rural II,Tete,MZ010,Angonia,MZ010502
5,2,US-MOZ-00741,-14.5933,34.4231,1050211,1050211,Mpenha,12,NU-073,842,Centro de Saúde Rural II,Tete,MZ010,Angonia,MZ010502
5,2,US-MOZ-00742,-14.73615,34.36942,1050215,010502?,Ulónguè,9,NU-073,843,Centro de Saúde Urbano B,Tete,MZ010,Angonia,MZ010502
